"ID","Sex","Age","Salary"
3559,"Female",49,4342
3560,"Female",49,3673
3561,"Female",45,4261
3562,"Female",48,3403
3563,"Female",44,10049
3564,"Female",49,2629
3565,"Female",44,4370
3566,"Female",42,2000
3567,"Female",42,3920
3568,"Female",42,7047
3569,"Female",46,6677
3570,"Female",41,4401
3571,"Female",40,5838
3572,"Female",40,8153
3573,"Female",43,5138
3574,"Female",46,2506
3575,"Female",40,10365
3576,"Female",47,3595
3577,"Female",46,1595
3578,"Female",40,5140
3579,"Female",48,7985
3580,"Female",49,4829
3581,"Female",46,3411
3582,"Female",43,4855
3583,"Female",41,2015
3584,"Female",43,4337
3585,"Female",40,6842
3586,"Female",42,3174
3587,"Female",47,2252
3588,"Female",40,3180
3589,"Female",46,2327
3590,"Female",49,4483
3591,"Female",41,5475
3592,"Female",41,3026
3593,"Female",47,4462
3594,"Female",44,4693
3595,"Female",40,3622
3596,"Female",46,1504
3597,"Female",40,6694
3598,"Female",48,2743
3599,"Female",42,4233
3600,"Female",42,4094
3601,"Female",43,3371
3602,"Female",47,2707
3603,"Female",49,6704
3604,"Female",47,4354
3605,"Female",42,10779
3606,"Female",48,10122
3607,"Female",40,2601
3608,"Female",47,8796
3609,"Female",40,3939
3610,"Female",46,2750
3611,"Female",49,1425
3612,"Female",43,3908
3613,"Female",46,3375
3614,"Female",45,3476
3615,"Female",49,5845
3616,"Female",48,2713
3617,"Female",45,2407
3618,"Female",45,4300
3619,"Female",49,1378
3620,"Female",40,4158
3621,"Female",45,2456
3622,"Female",45,3156
3623,"Female",40,9495
3624,"Female",41,2940
3625,"Female",41,4552
3626,"Female",45,4346
3627,"Female",40,8466
3628,"Female",48,3230
3629,"Female",46,3222
3630,"Female",46,1641
3631,"Female",41,3857
3632,"Female",40,3638
3633,"Female",42,4857
3634,"Female",47,3513
3635,"Female",46,4714
3636,"Female",47,3515
3637,"Female",46,8333
3638,"Female",49,3382
3639,"Female",44,8635
3640,"Female",41,2608
3641,"Female",48,5463
3642,"Female",41,2618
3643,"Female",47,5722
3644,"Female",44,1775
3645,"Female",43,5412
3646,"Female",46,5838
3647,"Female",59,6157
3648,"Female",56,2326
3649,"Female",50,3924
3650,"Female",55,2840
3651,"Female",59,7737
3652,"Female",58,12174
3653,"Female",58,7582
3654,"Female",55,4594
3655,"Female",59,2829
3656,"Female",58,2399
3657,"Female",58,7658
3658,"Female",58,3077
3659,"Female",50,4965
3660,"Female",59,2711
3661,"Female",54,6941
3662,"Female",52,3022
3663,"Female",59,5768
3664,"Female",50,2264
3665,"Female",59,4165
3666,"Female",50,5543
3667,"Female",50,7687
3668,"Female",53,5378
3669,"Female",55,2781
3670,"Female",55,5861
3671,"Female",56,3314
3672,"Female",57,14610
3673,"Female",50,8344
3674,"Female",55,2776
3675,"Female",53,4004
3676,"Female",57,1802
3677,"Female",51,5127
3678,"Female",52,5740
3679,"Female",56,1633
3680,"Female",50,5361
3681,"Female",59,1983
3682,"Female",55,3980
3683,"Female",54,3468
3684,"Female",52,3605
3685,"Female",59,7925
3686,"Female",56,2557
3687,"Female",56,5688
3688,"Female",55,3843
3689,"Female",55,1950
3690,"Female",56,3144
3691,"Female",59,2634
3692,"Female",52,13952
3693,"Female",55,2192
3694,"Female",50,6513
3695,"Female",58,9620
3696,"Female",50,5030
3697,"Female",54,3605
3698,"Female",54,6066
3699,"Female",54,2290
3700,"Female",56,1711
3701,"Female",53,5724
3702,"Female",53,3011
3703,"Female",53,4278
3704,"Female",57,6500
3705,"Female",59,5384
3706,"Female",52,4264
3707,"Female",54,3197
3708,"Female",53,2501
3709,"Female",51,3454
3710,"Female",50,7415
3711,"Female",51,3902
3712,"Female",52,2441
3713,"Female",55,3453
3714,"Female",52,11848
3715,"Female",55,4574
3716,"Female",58,3593
3717,"Female",58,7004
3718,"Female",55,762
3719,"Female",56,3722
3720,"Female",59,4551
3721,"Female",59,3236
3722,"Female",59,3127
3723,"Female",50,2078
3724,"Female",59,3501
3725,"Female",55,4818
3726,"Female",57,5144
3727,"Female",51,4448
3728,"Female",54,5634
3729,"Female",52,3198
3730,"Female",52,8653
3731,"Female",59,2121
3732,"Female",52,3724
3733,"Female",54,3524
3734,"Female",55,1229
3735,"Female",53,5695
3736,"Female",54,10699
3737,"Female",59,1343
3738,"Female",50,2730
3739,"Female",51,2434
3740,"Female",50,3254
3741,"Female",57,3936
3742,"Female",56,2030
3743,"Female",51,3815
3744,"Female",55,7044
3745,"Female",53,2262
3746,"Female",53,3318
3747,"Female",55,5565
3748,"Female",53,2217
3749,"Female",52,6551
3750,"Female",57,2358
3751,"Female",54,6071
3752,"Female",51,6013
3753,"Female",54,2033
3754,"Female",53,4070
3755,"Female",57,6655
3756,"Female",53,4863
3757,"Female",54,5296
3758,"Female",53,3860
3759,"Female",53,2977
3760,"Female",56,4549
3761,"Female",55,6088
3762,"Female",53,3897
3763,"Female",53,6176
3764,"Female",53,1172
3765,"Female",53,2562
3766,"Female",53,2802
3767,"Female",54,2530
3768,"Female",55,4119
3769,"Female",56,5911
3770,"Female",58,5379
3771,"Female",50,3623
3772,"Female",53,5732
3773,"Female",55,1900
3774,"Female",55,3862
3775,"Female",50,9027
3776,"Female",52,2699
3777,"Female",54,6018
3778,"Female",56,11282
3779,"Female",59,1996
3780,"Female",56,3407
3781,"Female",51,5114
3782,"Female",57,4755
3783,"Female",58,4786
3784,"Female",50,3372
3785,"Female",52,4249
3786,"Female",58,5870
3787,"Female",55,4620
3788,"Female",58,5887
3789,"Female",51,3945
3790,"Female",58,2194
3791,"Female",51,4213
3792,"Female",52,3889
3793,"Female",56,3541
3794,"Female",54,4236
3795,"Female",51,11289
3796,"Female",51,2628
3797,"Female",53,2946
3798,"Female",58,3187
3799,"Female",50,3402
3800,"Female",57,2577
3801,"Female",52,3695
3802,"Female",53,2310
3803,"Female",54,2368
3804,"Female",50,3722
3805,"Female",51,5237
3806,"Female",56,6803
3807,"Female",57,2762
3808,"Female",56,2485
3809,"Female",57,3344
3810,"Female",50,2546
3811,"Female",51,2460
3812,"Female",58,11601
3813,"Female",50,2872
3814,"Female",53,2633
3815,"Female",53,2410
3816,"Female",57,4342
3817,"Female",57,6635
3818,"Female",52,2139
3819,"Female",50,2461
3820,"Female",54,6182
3821,"Female",55,7716
3822,"Female",55,4544
3823,"Female",55,3700
3824,"Female",57,5528
3825,"Female",59,3889
3826,"Female",57,3315
3827,"Female",50,5791
3828,"Female",50,1040
3829,"Female",50,5739
3830,"Female",50,5005
3831,"Female",50,8370
3832,"Female",56,8411
3833,"Female",59,2958
3834,"Female",54,3352
3835,"Female",54,3777
3836,"Female",54,5486
3837,"Female",59,7642
3838,"Female",55,2263
3839,"Female",51,4868
3840,"Female",54,5870
3841,"Female",59,2569
3842,"Female",51,2607
3843,"Female",55,2755
3844,"Female",59,2908
3845,"Female",57,3682
3846,"Female",51,2746
3847,"Female",55,4847
3848,"Female",53,4566
3849,"Female",51,4685
3850,"Female",52,3869
3851,"Female",56,2185
3852,"Female",53,3455
3853,"Female",53,2454
3854,"Female",50,1840
3855,"Female",58,3289
3856,"Female",57,3296
3857,"Female",52,5987
3858,"Female",57,4503
3859,"Female",59,6671
3860,"Female",58,7682
3861,"Female",52,2607
3862,"Female",59,6460
3863,"Female",58,5772
3864,"Female",59,4890
3865,"Female",56,2560
3866,"Female",52,4779
3867,"Female",56,7833
3868,"Female",56,3490
3869,"Female",56,1135
3870,"Female",55,2453
3871,"Female",52,6749
3872,"Female",57,4450
3873,"Female",56,5774
3874,"Female",50,2522
3875,"Female",52,1475
3876,"Female",55,3565
3877,"Female",52,1785
3878,"Female",56,9221
3879,"Female",58,5774
3880,"Female",52,2065
3881,"Female",52,6962
3882,"Female",58,2554
3883,"Female",57,9113
3884,"Female",55,4868
3885,"Female",58,4007
3886,"Female",52,5704
3887,"Female",58,4038
3888,"Female",50,2145
3889,"Female",55,10095
3890,"Female",58,5578
3891,"Female",58,1520
3892,"Female",50,4479
3893,"Female",51,8047
3894,"Female",54,5238
3895,"Female",59,2964
3896,"Female",58,4938
3897,"Female",50,6001
3898,"Female",54,6240
3899,"Female",57,6746
3900,"Female",58,2490
3901,"Female",56,7495
3902,"Female",51,7869
3903,"Female",59,2196
3904,"Female",54,5282
3905,"Female",56,2058
3906,"Female",50,5865
3907,"Female",53,2352
3908,"Female",50,5788
3909,"Female",57,5131
3910,"Female",52,3973
3911,"Female",51,3102
3912,"Female",57,3317
3913,"Female",58,3879
3914,"Female",59,6050
3915,"Female",51,4416
3916,"Female",54,2946
3917,"Female",56,1077
3918,"Female",56,3840
3919,"Female",58,4592
3920,"Female",56,4783
3921,"Female",58,2034
3922,"Female",50,3050
3923,"Female",51,5394
3924,"Female",58,10070
3925,"Female",59,2921
3926,"Female",54,3118
3927,"Female",52,7734
3928,"Female",56,8585
3929,"Female",56,3120
3930,"Female",56,4897
3931,"Female",52,4439
3932,"Female",59,3758
3933,"Female",54,5205
3934,"Female",58,1651
3935,"Female",55,3539
3936,"Female",56,1951
3937,"Female",51,1597
3938,"Female",51,6012
3939,"Female",51,10444
3940,"Female",56,4283
3941,"Female",55,2191
3942,"Female",59,1107
3943,"Female",59,3580
3944,"Female",54,3233
3945,"Female",53,2999
3946,"Female",52,2988
3947,"Female",51,3900
3948,"Female",53,2057
3949,"Female",58,1439
3950,"Female",55,4084
3951,"Female",55,2373
3952,"Female",57,3097
3953,"Female",51,1863
3954,"Female",57,2388
3955,"Female",57,3523
3956,"Female",53,8186
3957,"Female",58,4631
3958,"Female",50,4251
3959,"Female",51,4137
3960,"Female",50,1350
3961,"Female",56,2867
3962,"Female",51,6346
3963,"Female",50,4609
3964,"Female",57,3192
3965,"Female",54,3240
3966,"Female",56,5661
3967,"Female",55,5862
3968,"Female",50,4550
3969,"Female",54,4132
3970,"Female",55,2675
3971,"Female",52,5791
3972,"Female",50,5984
3973,"Female",51,9163
3974,"Female",54,3493
3975,"Female",56,5666
3976,"Female",57,2243
3977,"Female",55,2559
3978,"Female",50,3092
3979,"Female",53,6029
3980,"Female",50,3542
3981,"Female",59,4542
3982,"Female",55,4099
3983,"Female",50,1806
3984,"Female",54,2316
3985,"Female",53,2838
3986,"Female",58,5526
3987,"Female",53,3912
3988,"Female",54,3791
3989,"Female",58,2094
3990,"Female",56,3525
3991,"Female",54,6285
3992,"Female",56,1760
3993,"Female",58,4599
3994,"Female",58,3524
3995,"Female",59,4671
3996,"Female",52,4432
3997,"Female",52,4762
3998,"Female",52,2852
3999,"Female",59,2876
4000,"Female",56,1863
4001,"Female",51,3082
4002,"Female",53,5452
4003,"Female",51,4059
4004,"Female",57,3234
4005,"Female",54,3754
4006,"Female",57,3189
4007,"Female",51,5942
4008,"Female",55,3744
4009,"Female",56,9616
4010,"Female",53,2755
4011,"Female",58,7025
4012,"Female",52,6535
4013,"Female",53,3006
4014,"Female",55,2432
4015,"Female",57,3561
4016,"Female",52,3771
4017,"Female",55,2158
4018,"Female",53,1553
4019,"Female",57,5713
4020,"Female",54,1500
4021,"Female",52,3311
4022,"Female",50,5669
4023,"Female",51,6643
4024,"Female",54,6718
4025,"Female",53,7854
4026,"Female",58,5894
4027,"Female",54,7797
4028,"Female",58,5171
4029,"Female",56,3785
4030,"Female",55,2193
4031,"Female",51,6369
4032,"Female",54,5567
4033,"Female",50,5051
4034,"Female",56,2168
4035,"Female",59,4898
4036,"Female",57,8909
4037,"Female",57,2525
4038,"Female",50,8376
4039,"Female",54,1744
4040,"Female",54,4536
4041,"Female",52,8180
4042,"Female",54,5402
4043,"Female",58,2183
4044,"Female",50,3209
4045,"Female",52,6255
4046,"Female",53,6879
4047,"Female",56,3667
4048,"Female",52,2995
4049,"Female",52,4966
4050,"Female",54,1752
4051,"Female",53,2798
4052,"Female",51,3000
4053,"Female",56,4474
4054,"Female",59,5323
4055,"Female",57,8879
4056,"Female",54,5545
4057,"Female",50,3318
4058,"Female",59,2240
4059,"Female",61,3181
4060,"Female",64,2833
4061,"Female",65,2214
4062,"Female",66,2364
4063,"Female",63,2114
4064,"Female",64,4169
4065,"Female",64,2964
4066,"Female",69,3834
4067,"Female",61,5284
4068,"Female",65,1448
4069,"Female",61,2024
4070,"Female",62,1499
4071,"Female",63,2617
4072,"Female",64,1090
4073,"Female",65,3840
4074,"Female",64,3049
4075,"Female",65,1803
4076,"Female",63,2843
4077,"Female",67,2104
4078,"Female",65,4142
4079,"Female",64,4051
4080,"Female",66,2863
4081,"Female",67,2087
4082,"Female",64,3605
4083,"Female",66,3498
4084,"Female",62,7831
4085,"Female",67,2110
4086,"Female",69,828
4087,"Female",62,4885
4088,"Female",67,2608
4089,"Female",61,3892
4090,"Female",69,3287
4091,"Female",63,5019
4092,"Female",68,4322
4093,"Female",60,2766
4094,"Female",68,6428
4095,"Female",67,5310
4096,"Female",61,2144
4097,"Female",67,2783
4098,"Female",64,6679
4099,"Female",68,4220
4100,"Female",60,3410
4101,"Male",17,1384
4102,"Male",18,2681
4103,"Male",17,2526
4104,"Male",16,1958
4105,"Male",17,2018
4106,"Male",18,4006
4107,"Male",18,5242
4108,"Male",17,1971
4109,"Male",15,1599
4110,"Male",19,955
4111,"Male",16,1866
4112,"Male",18,2283
4113,"Male",15,1389
4114,"Male",19,626
4115,"Male",17,932
4116,"Male",18,1291
4117,"Male",17,1877
4118,"Male",18,2174
4119,"Male",16,860
4120,"Male",17,1621
4121,"Male",19,1862
4122,"Male",19,5116
4123,"Male",17,2105
4124,"Male",16,1823
4125,"Male",15,1167
4126,"Male",17,2060
4127,"Male",15,1099
4128,"Male",16,1359
4129,"Male",16,5758
4130,"Male",16,1148
4131,"Male",16,1727
4132,"Male",15,2573
4133,"Male",15,3171
4134,"Male",18,2116
4135,"Male",15,1360
4136,"Male",19,1748
4137,"Male",18,4387
4138,"Male",16,1377
4139,"Male",18,1228
4140,"Male",15,2245
4141,"Male",17,1708
4142,"Male",15,2639
4143,"Male",15,1365
4144,"Male",17,1717
4145,"Male",18,1427
4146,"Male",15,1642
4147,"Male",15,1178
4148,"Male",15,1998
4149,"Male",18,1584
4150,"Male",16,1509
4151,"Male",15,1824
4152,"Male",19,1029
4153,"Male",17,1046
4154,"Male",15,3243
4155,"Male",18,1304
4156,"Male",16,2163
4157,"Male",19,761
4158,"Male",17,2269
4159,"Male",15,2919
4160,"Male",15,1218
4161,"Male",17,1520
4162,"Male",18,1683
4163,"Male",15,1760
4164,"Male",16,1533
4165,"Male",17,657
4166,"Male",19,1155
4167,"Male",15,3757
4168,"Male",18,1186
4169,"Male",18,1226
4170,"Male",18,746
4171,"Male",15,4771
4172,"Male",15,1676
4173,"Male",15,3586
4174,"Male",19,1294
4175,"Male",18,1280
4176,"Male",19,810
4177,"Male",17,646
4178,"Male",15,2007
4179,"Male",17,1065
4180,"Male",17,745
4181,"Male",19,1366
4182,"Male",18,1384
4183,"Male",18,1733
4184,"Male",16,837
4185,"Male",16,4284
4186,"Male",18,1980
4187,"Male",19,2993
4188,"Male",19,2599
4189,"Male",16,1405
4190,"Male",19,2049
4191,"Male",17,1703
4192,"Male",19,4584
4193,"Male",19,2550
4194,"Male",15,695
4195,"Male",19,941
4196,"Male",17,1551
4197,"Male",18,2887
4198,"Male",18,3003
4199,"Male",18,2449
4200,"Male",17,2221
4201,"Male",19,1873
4202,"Male",19,1338
4203,"Male",15,1190
4204,"Male",19,1773
4205,"Male",17,3044
4206,"Male",15,3098
4207,"Male",18,4281
4208,"Male",15,1327
4209,"Male",15,3700
4210,"Male",16,1140
4211,"Male",19,864
4212,"Male",19,1904
4213,"Male",17,1593
4214,"Male",16,3782
4215,"Male",19,906
4216,"Male",17,553
4217,"Male",16,1459
4218,"Male",17,2589
4219,"Male",17,3900
4220,"Male",17,2399
4221,"Male",19,1349
4222,"Male",17,928
4223,"Male",17,2119
4224,"Male",15,4534
4225,"Male",19,3528
4226,"Male",19,1619
4227,"Male",17,1327
4228,"Male",16,1318
4229,"Male",16,2081
4230,"Male",19,2177
4231,"Male",16,3222
4232,"Male",18,4773
4233,"Male",19,2481
4234,"Male",16,2657
4235,"Male",18,1094
4236,"Male",16,1001
4237,"Male",16,1281
4238,"Male",17,746
4239,"Male",17,3068
4240,"Male",16,1770
4241,"Male",19,996
4242,"Male",16,2093
4243,"Male",19,1186
4244,"Male",19,1020
4245,"Male",16,3253
4246,"Male",16,1298
4247,"Male",17,3157
4248,"Male",17,1196
4249,"Male",19,1806
4250,"Male",15,1215
4251,"Male",16,1909
4252,"Male",19,1348
4253,"Male",15,2056
4254,"Male",16,4460
4255,"Male",18,1038
4256,"Male",19,1152
4257,"Male",15,2566
4258,"Male",15,3355
4259,"Male",15,2527
4260,"Male",16,1882
4261,"Male",17,2811
4262,"Male",18,1313
4263,"Male",15,2498
4264,"Male",19,1957
4265,"Male",18,1374
4266,"Male",17,3636
4267,"Male",16,2011
4268,"Male",15,3002
4269,"Male",15,1109
4270,"Male",17,1538
4271,"Male",18,1191
4272,"Male",19,1439
4273,"Male",16,558
4274,"Male",15,1702
4275,"Male",16,3276
4276,"Male",19,1283
4277,"Male",19,1117
4278,"Male",17,1400
4279,"Male",17,954
4280,"Male",18,2133
4281,"Male",19,1997
4282,"Male",15,1882
4283,"Male",15,963
4284,"Male",16,2521
4285,"Male",16,2047
4286,"Male",17,2460
4287,"Male",15,2082
4288,"Male",15,1512
4289,"Male",19,871
4290,"Male",19,887
4291,"Male",19,2570
4292,"Male",17,2234
4293,"Male",18,999
4294,"Male",15,1257
4295,"Male",15,909
4296,"Male",19,1377
4297,"Male",15,793
4298,"Male",19,1370
4299,"Male",15,784
4300,"Male",15,2257
4301,"Male",17,1995
4302,"Male",15,2735
4303,"Male",18,1261
4304,"Male",16,5893
4305,"Male",21,4740
4306,"Male",25,3964
4307,"Male",23,3611
4308,"Male",22,3135
4309,"Male",28,8033
4310,"Male",27,1452
4311,"Male",27,1815
4312,"Male",29,3417
4313,"Male",22,2811
4314,"Male",22,5267
4315,"Male",29,5808
4316,"Male",22,3641
4317,"Male",29,2464
4318,"Male",20,1651
4319,"Male",26,4856
4320,"Male",23,2799
4321,"Male",28,3401
4322,"Male",23,3703
4323,"Male",23,1938
4324,"Male",25,3657
4325,"Male",29,2463
4326,"Male",25,2876
4327,"Male",25,3590
4328,"Male",23,7608
4329,"Male",26,6418
4330,"Male",20,2784
4331,"Male",22,4150
4332,"Male",28,3371
4333,"Male",28,2820
4334,"Male",29,2097
4335,"Male",21,1960
4336,"Male",29,3151
4337,"Male",25,5750
4338,"Male",25,2877
4339,"Male",25,3174
4340,"Male",21,2371
4341,"Male",25,1662
4342,"Male",28,3094
4343,"Male",26,2243
4344,"Male",27,4057
4345,"Male",23,3620
4346,"Male",24,2997
4347,"Male",28,3964
4348,"Male",20,3470
4349,"Male",20,2472
4350,"Male",26,5008
4351,"Male",25,4251
4352,"Male",22,3631
4353,"Male",26,1444
4354,"Male",22,2743
4355,"Male",26,1647
4356,"Male",20,2605
4357,"Male",24,2719
4358,"Male",29,1390
4359,"Male",26,1581
4360,"Male",20,5757
4361,"Male",27,2824
4362,"Male",29,2316
4363,"Male",20,5909
4364,"Male",29,3559
4365,"Male",29,5285
4366,"Male",29,3023
4367,"Male",25,6094
4368,"Male",29,3786
4369,"Male",27,3953
4370,"Male",22,2980
4371,"Male",27,2149
4372,"Male",22,3143
4373,"Male",22,5747
